   Date      Prec    AWRI     EDI
2004-05-09   30.0   182.7    1.30
2004-05-10   10.5   186.3    1.48
2004-05-11    0.0   180.2    1.37
2004-05-12   13.5   189.3    1.52
2004-05-13    1.5   185.0    0.96
2004-05-14    0.0   180.5    1.01
2004-05-15    0.5   177.2    1.03
2004-05-16    0.0   173.7    0.93
2004-05-17    0.5   171.1    0.86
2004-05-18    2.0   170.1    0.73
2004-05-19    0.0   167.0    0.69
2004-05-20   17.0   181.3    1.14
2004-05-21    3.0   179.0    1.11
2004-05-22    0.0   174.8    1.06
2004-05-23    0.0   171.3    0.96
2004-05-24    0.0   168.2    0.78
2004-05-25    0.0   165.4    0.65
2004-05-26    0.0   162.7    0.62
2004-05-27    5.5   165.7    0.75
2004-05-28   67.0   229.4    2.47
2004-05-29    0.0   216.3    2.26
2004-05-30    0.0   208.6    1.98
2004-05-31    0.0   202.8    1.88
2004-06-01    0.0   197.9    1.74
2004-06-02    0.0   193.6    1.21
2004-06-03    0.0   189.7    1.23
2004-06-04    0.0   186.2    1.19
2004-06-05    0.0   182.9    1.18
2004-06-06    0.0   179.7    1.21
2004-06-07    0.0   176.8    1.09
2004-06-08    0.0   173.9    0.96
2004-06-09    0.0   171.2    0.91
2004-06-10    0.0   168.6    0.78
2004-06-11    0.0   166.0    0.79
2004-06-12    0.0   163.6    0.62
2004-06-13    0.0   161.2    0.50
2004-06-14    0.0   158.9    0.40
2004-06-15    0.0   156.7    0.40
2004-06-16    0.0   154.5    0.37
2004-06-17   21.0   173.3    0.77
2004-06-18    1.5   169.5    0.54
2004-06-19   84.0   249.6    2.14
2004-06-20   11.0   244.4    2.04
2004-06-21    0.0   233.4    1.47
2004-06-22   20.0   245.6    1.78
2004-06-23    0.5   236.7    1.68
2004-06-24    0.0   229.7    1.23
2004-06-25    0.0   223.8    0.91
2004-06-26    0.1   218.8    0.81
2004-06-27    0.0   214.2    0.75
2004-06-28    0.0   209.9    0.75
2004-06-29    0.0   206.0    0.65
2004-06-30    0.0   202.3    0.58
2004-07-01    4.5   203.3    0.36
2004-07-02   10.5   209.8    0.30
2004-07-03   10.5   215.1    0.38
2004-07-04   62.0   271.4    1.18
2004-07-05   14.0   271.4    1.18
2004-07-06   58.0   318.5    1.80
2004-07-07   31.5   333.2    2.01
2004-07-08    5.0   322.4    1.86
2004-07-09    0.0   310.6    1.38
2004-07-10    0.0   301.3    1.23
2004-07-11   12.0   305.4    1.14
2004-07-12   70.0   366.6    1.41
2004-07-13   30.5   379.1    1.58
2004-07-14    3.5   366.1    1.29
2004-07-15   37.0   390.8    1.34
2004-07-16  108.5   483.7    1.77
2004-07-17   37.5   493.1    1.74
2004-07-18    0.1   469.5    1.54
2004-07-19    0.0   452.7    1.49
2004-07-20    1.0   440.0    1.39
2004-07-21    0.0   428.2    1.33
2004-07-22    0.0   417.8    1.25
2004-07-23    0.0   408.5    1.23
2004-07-24    0.0   400.0    1.00
2004-07-25   14.5   406.6    1.00
2004-07-26    0.1   397.1    0.87
2004-07-27    0.0   389.0    0.54
2004-07-28    0.0   381.8    0.47
2004-07-29    0.0   375.1    0.41
2004-07-30    0.0   368.7    0.40
2004-07-31    0.0   362.8    0.40
2004-08-01    0.0   357.1    0.32
2004-08-02    0.0   351.6    0.19
2004-08-03    0.0   346.4    0.15
2004-08-04   39.5   380.9    0.35
2004-08-05    0.5   370.5    0.30
2004-08-06    0.0   362.7    0.21
2004-08-07    0.0   356.1    0.04
2004-08-08    0.2   350.4   -0.04
2004-08-09    0.0   344.9   -0.05
2004-08-10    0.0   339.8   -0.12
2004-08-11    0.0   334.9   -0.17
2004-08-12    0.0   330.3   -0.21
2004-08-13    0.0   325.8   -0.25
2004-08-14    3.0   324.5   -0.26
2004-08-15    0.0   319.8   -0.28
2004-08-16   33.5   349.1   -0.08
2004-08-17   33.0   372.8    0.08
2004-08-18   43.5   404.7    0.33
2004-08-19   39.0   428.9    0.50
2004-08-20    0.0   412.8    0.33
2004-08-21    0.0   401.7    0.26
2004-08-22    0.1   392.8    0.23
2004-08-23    0.0   385.0    0.14
2004-08-24    0.0   378.1    0.02
2004-08-25    0.0   371.8   -0.07
2004-08-26    1.0   367.0   -0.11
2004-08-27    0.0   361.4   -0.23
2004-08-28    0.0   356.2   -0.30
2004-08-29    0.0   351.2   -0.33
2004-08-30    0.0   346.6   -0.34
2004-08-31    0.0   342.1   -0.40
2004-09-01    0.0   337.8   -0.49
2004-09-02    0.0   333.6   -0.57
2004-09-03    0.0   329.7   -0.55
2004-09-04    0.2   326.0   -0.56
2004-09-05    3.5   325.7   -0.55
2004-09-06    4.0   325.5   -0.55
2004-09-07   30.5   351.6   -0.31
2004-09-08    0.0   343.0   -0.33
2004-09-09    0.0   336.9   -0.38
2004-09-10    0.0   331.8   -0.40
2004-09-11   56.5   383.8   -0.06
2004-09-12   25.5   396.3    0.05
2004-09-13    1.5   385.6    0.00
2004-09-14    0.0   376.7   -0.04
2004-09-15    3.0   372.4   -0.05
2004-09-16   42.0   407.7    0.22
2004-09-17    0.0   395.3    0.13
2004-09-18    6.5   393.2    0.12
2004-09-19    0.0   385.1    0.06
2004-09-20   16.5   394.8    0.13
2004-09-21    9.0   395.3    0.05
2004-09-22    0.0   387.1    0.05
2004-09-23    0.0   380.4    0.05
2004-09-24    0.0   374.5    0.01
2004-09-25    0.0   369.0    0.01
2004-09-26    0.0   364.0    0.00
2004-09-27    0.0   359.2   -0.02
2004-09-28    0.0   354.6   -0.03
2004-09-29    0.0   350.3   -0.05
2004-09-30    0.0   346.1   -0.08
2004-10-01    1.0   343.1   -0.09
2004-10-02    0.0   339.1   -0.09
2004-10-03    0.0   335.3   -0.11
2004-10-04    0.0   331.6   -0.11
2004-10-05    0.0   328.0   -0.12
2004-10-06    0.0   324.6   -0.13
2004-10-07    0.0   321.2   -0.13
2004-10-08    0.0   317.9   -0.13
2004-10-09    0.0   314.7   -0.14
2004-10-10    0.0   311.5   -0.16
2004-10-11    0.0   308.5   -0.16
2004-10-12    5.5   311.0   -0.16
2004-10-13    0.0   307.2   -0.17
2004-10-14    0.0   303.8   -0.17
2004-10-15    0.0   300.7   -0.17
2004-10-16    0.0   297.7   -0.19
2004-10-17    0.0   294.8   -0.21
2004-10-18    0.0   292.0   -0.21
2004-10-19    0.0   289.2   -0.23
2004-10-20    0.0   286.5   -0.22
2004-10-21    0.0   283.9   -0.24
2004-10-22    0.0   281.3   -0.25
2004-10-23    0.0   278.7   -0.25
2004-10-24    0.0   276.2   -0.27
2004-10-25    0.0   273.7   -0.27
2004-10-26    0.0   271.3   -0.27
2004-10-27    0.0   268.9   -0.27
2004-10-28    0.0   266.5   -0.28
2004-10-29    0.0   264.2   -0.28
2004-10-30    0.0   261.9   -0.28
2004-10-31    0.0   259.7   -0.32
2004-11-01   18.0   275.4   -0.12
2004-11-02    3.0   273.5   -0.13
2004-11-03    0.5   269.9   -0.14
2004-11-04    0.0   266.6   -0.18
2004-11-05   14.0   277.5   -0.04
2004-11-06    0.0   272.6   -0.09
2004-11-07    0.0   268.9   -0.12
2004-11-08    0.0   265.6   -0.14
2004-11-09    0.0   262.6   -0.17
2004-11-10   12.5   272.3   -0.05
2004-11-11    2.5   270.2   -0.06
2004-11-12    0.0   266.3   -0.08
2004-11-13    0.0   263.0   -0.10
2004-11-14    0.0   260.0   -0.11
2004-11-15    0.4   257.6   -0.13
2004-11-16    0.0   254.9   -0.14
2004-11-17    0.0   252.3   -0.15
2004-11-18    1.0   250.8   -0.15
2004-11-19    0.0   248.2   -0.19
2004-11-20    0.0   245.7   -0.21
2004-11-21    0.0   243.4   -0.21
2004-11-22    0.0   241.1   -0.22
2004-11-23    0.0   238.9   -0.22
2004-11-24    0.0   236.7   -0.23
2004-11-25    0.1   234.7   -0.24
2004-11-26   28.0   260.6    0.13
2004-11-27    0.0   254.2    0.04
2004-11-28    0.0   250.0    0.00
2004-11-29    0.0   246.6   -0.06
2004-11-30    0.0   243.5   -0.08
2004-12-01    0.0   240.7   -0.09
2004-12-02    0.0   238.1   -0.09
2004-12-03    0.0   235.6   -0.10
2004-12-04   15.0   248.2    0.11
2004-12-05    0.0   243.6    0.07
2004-12-06    8.0   248.2    0.17
2004-12-07    0.0   244.0    0.13
2004-12-08    0.0   240.7    0.09
2004-12-09    0.0   237.7    0.08
2004-12-10    0.0   235.0    0.05
2004-12-11    0.0   232.4    0.03
2004-12-12    0.0   229.9    0.02
2004-12-13    0.0   227.6    0.01
2004-12-14    0.0   225.3    0.00
2004-12-15    4.0   227.1    0.07
2004-12-16    0.0   224.3    0.05
2004-12-17    0.0   221.9    0.03
2004-12-18    0.0   219.6    0.01
2004-12-19    0.2   217.6    0.00
2004-12-20    0.0   215.5    0.00
2004-12-21    0.0   213.4    0.00
2004-12-22    0.0   211.4   -0.01
2004-12-23    0.0   209.4   -0.03
2004-12-24    0.0   207.5   -0.04
2004-12-25    0.0   205.6   -0.05
2004-12-26    0.0   203.8   -0.05
2004-12-27    0.0   201.9   -0.05
2004-12-28    0.0   200.1   -0.07
2004-12-29    0.0   198.3   -0.07
2004-12-30    0.0   196.6   -0.10
2004-12-31    0.0   194.9   -0.10
2005-01-01    0.0   193.2   -0.12
2005-01-02    0.0   191.5   -0.14
2005-01-03    1.5   191.3   -0.12
2005-01-04    0.0   189.4   -0.14
2005-01-05    0.0   187.7   -0.15
2005-01-06    0.0   186.0   -0.16
2005-01-07    0.0   184.3   -0.18
2005-01-08    0.0   182.7   -0.18
2005-01-09    0.0   181.1   -0.19
2005-01-10    0.0   179.5   -0.20
2005-01-11    0.0   178.0   -0.21
2005-01-12    0.0   176.4   -0.21
2005-01-13    0.0   174.9   -0.23
2005-01-14    0.0   173.4   -0.23
2005-01-15    0.0   171.9   -0.24
2005-01-16    0.3   170.7   -0.25
2005-01-17    0.0   169.2   -0.26
2005-01-18    0.5   168.2   -0.25
2005-01-19    0.0   166.7   -0.26
2005-01-20    0.0   165.2   -0.27
2005-01-21    0.0   163.7   -0.28
2005-01-22    0.0   162.3   -0.28
2005-01-23    0.0   160.9   -0.29
2005-01-24    0.0   159.5   -0.29
2005-01-25    0.0   158.1   -0.28
2005-01-26    0.0   156.8   -0.28
2005-01-27    0.0   155.4   -0.30
2005-01-28    0.0   154.1   -0.29
2005-01-29    2.2   154.9   -0.24
2005-01-30    0.0   153.3   -0.26
2005-01-31    0.0   151.8   -0.27
2005-02-01    0.0   150.3   -0.27
2005-02-02    0.0   149.0   -0.28
2005-02-03    0.0   147.6   -0.28
2005-02-04    0.0   146.3   -0.27
2005-02-05    0.0   145.0   -0.27
2005-02-06    0.0   143.7   -0.27
2005-02-07    0.0   142.4   -0.28
2005-02-08    0.0   141.1   -0.29
2005-02-09    0.0   139.8   -0.32
2005-02-10    0.0   138.6   -0.33
2005-02-11    0.0   137.3   -0.35
2005-02-12    0.0   136.1   -0.35
2005-02-13    0.0   134.9   -0.39
2005-02-14    0.0   133.6   -0.39
2005-02-15    5.0   137.4   -0.29
2005-02-16    9.0   144.5   -0.11
2005-02-17    0.0   141.5   -0.14
2005-02-18    0.0   139.4   -0.18
2005-02-19    0.2   137.7   -0.19
2005-02-20    0.0   136.0   -0.20
2005-02-21    0.0   134.5   -0.25
2005-02-22    3.0   136.0   -0.20
2005-02-23    0.0   134.1   -0.23
2005-02-24    0.0   132.5   -0.24
2005-02-25    0.0   131.0   -0.29
2005-02-26    0.0   129.5   -0.30
2005-02-27    0.0   128.1   -0.30
2005-02-28    0.0   126.8   -0.34
2005-03-01    0.0   125.5   -0.36
2005-03-02    2.4   126.6   -0.35
2005-03-03    0.0   125.0   -0.46
2005-03-04    0.0   123.5   -0.49
2005-03-05    0.0   122.2   -0.50
2005-03-06    0.0   120.9   -0.51
2005-03-07    0.0   119.6   -0.54
2005-03-08    0.0   118.4   -0.52
2005-03-09    0.0   117.2   -0.55
2005-03-10    0.5   116.5   -0.54
2005-03-11    0.5   115.7   -0.55
2005-03-12    0.0   114.4   -0.56
2005-03-13    0.0   113.2   -0.58
2005-03-14    0.0   112.0   -0.60
2005-03-15    0.0   110.9   -0.60
2005-03-16    0.0   109.7   -0.67
2005-03-17    7.0   115.6   -0.47
2005-03-18    0.0   113.4   -0.49
2005-03-19    0.0   111.7   -0.55
2005-03-20    0.0   110.3   -0.55
2005-03-21    0.0   108.9   -0.57
2005-03-22    2.0   109.7   -0.55
2005-03-23    0.0   108.1   -0.62
2005-03-24    0.1   106.8   -0.68
2005-03-25    0.0   105.5   -0.72
2005-03-26    0.0   104.3   -0.70
2005-03-27    0.0   103.1   -0.70
2005-03-28    0.0   101.9   -0.69
2005-03-29    0.0   100.8   -0.72
2005-03-30    0.0    99.6   -0.77
2005-03-31    0.0    98.5   -0.77
2005-04-01    0.0    97.4   -0.81
2005-04-02    0.0    96.3   -0.84
2005-04-03    3.5    98.8   -0.76
2005-04-04    0.0    97.2   -0.76
2005-04-05    0.0    95.9   -0.79
2005-04-06    7.0   101.7   -0.66
2005-04-07    0.0    99.4   -0.68
2005-04-08    0.0    97.7   -0.68
2005-04-09   41.5   137.8    0.54
2005-04-10   17.0   147.0    0.84
2005-04-11    0.0   139.9    0.65
2005-04-12    0.0   135.3    0.25
2005-04-13    0.0   131.6    0.19
2005-04-14    0.0   128.5    0.12
2005-04-15    0.0   125.8    0.09
2005-04-16    0.0   123.3    0.03
2005-04-17    0.0   121.1   -0.03
2005-04-18    4.5   123.5    0.00
2005-04-19   15.0   135.8    0.41
2005-04-20    6.0   137.2    0.46
2005-04-21    0.0   133.1    0.32
2005-04-22    0.0   130.0    0.17
2005-04-23    0.0   127.3    0.13
2005-04-24    0.0   124.9    0.08
2005-04-25    0.0   122.7    0.02
2005-04-26    0.0   120.6   -0.13
2005-04-27    0.2   118.8   -0.15
2005-04-28    0.0   116.9   -0.23
2005-04-29    0.0   115.1   -0.39
2005-04-30    0.0   113.4   -0.42
2005-05-01    0.3   112.0   -0.42
2005-05-02    0.0   110.4   -0.46
2005-05-03    0.0   108.8   -0.52
2005-05-04    0.0   107.3   -0.52
2005-05-05   16.5   122.3   -0.08
2005-05-06   13.5   131.8    0.03
2005-05-07    0.0   127.0   -0.28
2005-05-08    0.0   123.7   -0.30
2005-05-09    0.0   121.0   -0.35
2005-05-10    0.0   118.6   -0.46
2005-05-11    1.5   118.0   -0.50
2005-05-12    1.0   116.8   -0.62
2005-05-13    0.0   114.6   -0.72
2005-05-14    0.0   112.7   -0.76
2005-05-15    0.0   110.9   -0.77
2005-05-16    0.0   109.2   -0.84
2005-05-17   26.5   134.0   -0.15
2005-05-18   25.0   153.3    0.28
2005-05-19    0.0   145.9    0.10
2005-05-20    0.0   141.1   -0.01
2005-05-21    0.0   137.3   -0.08
2005-05-22    1.5   135.6   -0.14
2005-05-23    0.0   132.6   -0.20
2005-05-24    0.0   129.9   -0.31
2005-05-25    0.0   127.4   -0.42
2005-05-26    0.0   125.1   -0.46
2005-05-27    0.0   122.9   -0.51
2005-05-28    0.0   120.9   -0.58
2005-05-29    0.0   118.9   -0.58
2005-05-30    0.0   117.1   -0.57
2005-05-31    0.0   115.3   -0.59
2005-06-01    2.5   116.1   -0.59
2005-06-02    0.5   114.5   -0.65
2005-06-03    0.0   112.6   -0.69
2005-06-04    0.0   110.9   -0.74
2005-06-05    0.0   109.2   -0.81
2005-06-06    0.0   107.6   -0.83
2005-06-07    0.0   106.0   -0.81
2005-06-08    0.0   104.5   -0.86
2005-06-09    0.0   103.1   -0.89
2005-06-10   13.5   115.1   -0.69
2005-06-11    0.0   111.6   -0.75
2005-06-12    0.0   109.2   -0.82
2005-06-13    0.0   107.1   -0.80
2005-06-14    3.0   108.3   -0.78
2005-06-15    0.5   106.6   -0.81
2005-06-16    0.0   104.7   -0.92
2005-06-17    1.5   104.4   -0.95
2005-06-18    0.0   102.5   -1.09
2005-06-19    0.0   100.8   -1.01
2005-06-20    0.0    99.3   -1.04
2005-06-21    0.0    97.8   -0.98
2005-06-22    0.0    96.4   -1.04
2005-06-23    0.0    95.0   -1.07
2005-06-24    0.0    93.7   -0.94
2005-06-25    0.0    92.4   -0.91
2005-06-26   95.5   186.6    0.36
2005-06-27   37.0   207.6    0.66
2005-06-28    0.0   193.3    0.50
2005-06-29   13.5   197.9    0.53
2005-06-30    1.0   190.0    0.38
2005-07-01   55.0   238.3    0.86
2005-07-02    1.0   225.3    0.51
2005-07-03   17.5   233.6    0.65
2005-07-04    0.0   223.8    0.50
2005-07-05    0.0   216.5    0.37
2005-07-06    0.0   210.4    0.27
2005-07-07    8.5   213.6    0.31
2005-07-08   11.0   218.5    0.37
2005-07-09   40.0   251.8    0.62
2005-07-10    0.0   240.4    0.42
2005-07-11   15.5   248.2    0.39
2005-07-12    0.0   239.5    0.05
2005-07-13    1.5   234.5    0.03
2005-07-14    0.0   228.7   -0.08
2005-07-15    0.0   223.6   -0.27
2005-07-16    0.0   219.0   -0.39
2005-07-17    0.2   215.1   -0.45
2005-07-18    0.0   211.2   -0.46
2005-07-19    0.0   207.5   -0.60
2005-07-20    0.0   204.1   -0.66
2005-07-21    0.0   200.9   -0.71
2005-07-22    0.0   197.8   -0.83
2005-07-23    0.0   194.8   -0.84
2005-07-24    3.0   195.0   -0.86
2005-07-25    0.0   191.8   -0.91
2005-07-26    0.0   188.9   -0.98
2005-07-27    0.2   186.4   -0.98
2005-07-28  115.0   298.8   -0.17
2005-07-29    0.0   278.6   -0.35
2005-07-30    0.0   267.3   -0.41
2005-07-31    1.0   260.1   -0.44
2005-08-01   26.5   279.8   -0.33
2005-08-02    0.5   270.4   -0.45
2005-08-03   19.0   282.1   -0.36
2005-08-04    0.0   273.2   -0.52
2005-08-05    0.0   266.4   -0.55
2005-08-06    0.5   261.1   -0.59
2005-08-07    0.0   255.9   -0.71
2005-08-08   16.0   267.2   -0.57
2005-08-09   15.0   275.4   -0.53
2005-08-10   57.5   325.3   -0.24
2005-08-11   25.0   335.6   -0.19
2005-08-12    1.0   323.3   -0.28
2005-08-13    0.5   314.2   -0.36
2005-08-14    0.0   306.4   -0.41
2005-08-15    0.5   300.2   -0.44
2005-08-16    0.0   294.1   -0.47
2005-08-17    4.5   293.1   -0.48
2005-08-18    8.0   295.4   -0.46
2005-08-19    6.5   295.6   -0.48
2005-08-20    0.5   289.9   -0.60
2005-08-21    0.0   284.6   -0.64
2005-08-22    0.0   279.8   -0.65
2005-08-23    0.0   275.4   -0.68
2005-08-24   39.5   310.8   -0.46
2005-08-25   38.5   339.3   -0.33
2005-08-26    0.0   326.6   -0.42
2005-08-27    0.0   318.0   -0.55
2005-08-28   25.5   336.6   -0.47
2005-08-29    0.0   326.7   -0.54
2005-08-30    0.0   319.3   -0.57
2005-08-31    0.0   313.1   -0.64
2005-09-01    0.1   307.6   -0.75
2005-09-02    0.5   303.0   -0.83
2005-09-03    0.0   298.2   -0.83
2005-09-04    0.0   293.7   -0.85
2005-09-05    0.0   289.5   -0.86
2005-09-06    0.0   285.5   -0.90
2005-09-07    0.0   281.6   -0.90
2005-09-08    0.0   278.0   -0.89
2005-09-09    2.5   277.0   -0.86
2005-09-10    0.0   273.2   -0.85
2005-09-11    0.0   269.7   -0.80
2005-09-12    0.1   266.5   -0.82
2005-09-13   90.5   353.8   -0.26
2005-09-14    0.0   336.8   -0.36
2005-09-15    0.0   326.9   -0.42
2005-09-16    0.0   319.4   -0.46
2005-09-17   74.0   387.1    0.07
2005-09-18    0.5   370.7   -0.05
2005-09-19    0.0   359.9   -0.13
2005-09-20    0.1   351.6   -0.20
2005-09-21   40.0   384.5   -0.02
2005-09-22    0.5   372.5   -0.05
2005-09-23    0.0   363.6   -0.07
2005-09-24    0.0   356.3   -0.13
2005-09-25    0.0   349.8   -0.14
2005-09-26    0.0   343.9   -0.16
2005-09-27    0.0   338.5   -0.19
2005-09-28    0.0   333.5   -0.21
2005-09-29    0.0   328.7   -0.22
2005-09-30  104.5   428.7    0.57
2005-10-01   14.5   422.8    0.55
2005-10-02    0.0   408.4    0.46
2005-10-03    0.1   398.1    0.41
2005-10-04    0.0   389.5    0.37
2005-10-05    0.0   382.1    0.34
2005-10-06    0.0   375.4    0.31
2005-10-07   19.5   388.8    0.46
2005-10-08    0.0   380.1    0.42
2005-10-09    0.0   373.3    0.38
2005-10-10    0.0   367.3    0.34
2005-10-11    0.0   361.8    0.33
2005-10-12    0.0   356.6    0.27
2005-10-13    0.0   351.8    0.25
2005-10-14    2.0   349.2    0.26
2005-10-15    0.0   344.5    0.25
2005-10-16    0.0   340.1    0.22
2005-10-17    0.0   336.0    0.20
2005-10-18    0.0   332.0    0.19
2005-10-19    0.0   328.1    0.17
2005-10-20    0.0   324.4    0.17
2005-10-21   13.5   334.3    0.28
2005-10-22    0.0   328.7    0.25
2005-10-23    0.0   324.2    0.23
2005-10-24    0.0   320.2    0.20
2005-10-25    0.0   316.4    0.19
2005-10-26    0.0   312.8    0.18
2005-10-27    0.0   309.4    0.18
2005-10-28    3.0   309.1    0.19
2005-10-29    0.0   305.4    0.18
2005-10-30    0.0   302.0    0.17
2005-10-31    0.0   298.8    0.12
2005-11-01    0.0   295.7    0.11
2005-11-02    0.0   292.7    0.09
2005-11-03    0.5   290.3    0.09
2005-11-04    0.0   287.4    0.06
2005-11-05    0.1   284.6    0.03
2005-11-06   30.0   311.9    0.37
2005-11-07    1.0   305.5    0.31
2005-11-08    0.0   300.4    0.26
2005-11-09    0.0   296.2    0.22
2005-11-10    0.0   292.5    0.19
2005-11-11    0.0   289.0    0.17
2005-11-12    0.0   285.8    0.16
2005-11-13    0.0   282.7    0.14
2005-11-14    0.0   279.7    0.13
2005-11-15    0.0   276.8    0.11
2005-11-16    0.0   274.1    0.10
2005-11-17    0.0   271.4    0.09
2005-11-18    0.0   268.7    0.08
2005-11-19    0.0   266.2    0.03
2005-11-20    0.0   263.7    0.02
2005-11-21    0.3   261.5    0.02
2005-11-22    0.0   259.0    0.01
2005-11-23    0.2   256.9    0.00
2005-11-24    0.0   254.5    0.00
2005-11-25    0.0   252.2   -0.02
2005-11-26    0.0   249.9   -0.03
2005-11-27    3.5   251.2   -0.01
2005-11-28    9.0   257.5    0.11
2005-11-29    0.0   253.7    0.06
2005-11-30    0.0   250.7    0.04
2005-12-01    0.3   248.3    0.03
2005-12-02    0.0   245.7    0.03
2005-12-03    5.0   248.3    0.11
2005-12-04    1.8   247.0    0.09
2005-12-05    0.0   244.1    0.08
2005-12-06    0.0   241.5    0.05
2005-12-07    0.0   239.1    0.04
2005-12-08    0.0   236.8    0.02
2005-12-09    0.0   234.6    0.02
2005-12-10    0.0   232.4    0.00
2005-12-11    0.0   230.3    0.00
2005-12-12    0.0   228.2   -0.01
2005-12-13    0.0   226.2   -0.01
2005-12-14    0.0   224.2   -0.02
2005-12-15    0.0   222.2   -0.02
2005-12-16    0.0   220.3   -0.03
2005-12-17    0.0   218.4   -0.04
2005-12-18    0.8   217.4   -0.04
2005-12-19    0.0   215.4   -0.04
2005-12-20    0.0   213.5   -0.04
2005-12-21    1.1   212.8   -0.02
2005-12-22    0.4   211.2   -0.02
2005-12-23    0.1   209.4   -0.04
2005-12-24    0.0   207.5   -0.05
2005-12-25    0.5   206.2   -0.05
2005-12-26    0.0   204.4   -0.05
2005-12-27    0.0   202.6   -0.05
2005-12-28    0.0   200.9   -0.07
2005-12-29    0.0   199.2   -0.07
2005-12-30    0.3   197.8   -0.09
2005-12-31    0.0   196.1   -0.09
2006-01-01    0.0   194.5   -0.11
2006-01-02    0.0   192.9   -0.13
2006-01-03    0.0   191.3   -0.15
2006-01-04    0.0   189.7   -0.16
2006-01-05    0.0   188.1   -0.16
2006-01-06    0.0   186.6   -0.17
2006-01-07    0.0   185.0   -0.20
2006-01-08    0.0   183.5   -0.19
2006-01-09    0.3   182.3   -0.19
2006-01-10    0.0   180.8   -0.20
2006-01-11    0.0   179.3   -0.21
2006-01-12    6.5   184.3   -0.07
2006-01-13   26.5   208.3    0.56
2006-01-14    0.0   202.3    0.45
2006-01-15    0.0   198.5    0.39
2006-01-16    0.0   195.5    0.33
2006-01-17    0.0   192.8    0.30
2006-01-18    0.0   190.4    0.28
2006-01-19    0.0   188.2    0.25
2006-01-20    0.0   186.2    0.23
2006-01-21    0.0   184.2    0.21
2006-01-22    0.0   182.3    0.20
2006-01-23    0.0   180.4    0.19
2006-01-24    0.0   178.7    0.17
2006-01-25    0.0   176.9    0.17
2006-01-26    0.0   175.2    0.17
2006-01-27    0.0   173.6    0.15
2006-01-28    0.0   171.9    0.15
2006-01-29    0.0   170.3    0.13
2006-01-30    0.0   168.8    0.11
2006-01-31    1.0   168.2    0.13
2006-02-01    0.0   166.6    0.13
2006-02-02    0.0   165.0    0.11
2006-02-03    0.0   163.5    0.11
2006-02-04    0.0   162.0    0.11
2006-02-05    0.0   160.5    0.11
2006-02-06    0.0   159.1    0.11
2006-02-07    8.4   166.0    0.34
2006-02-08    0.0   163.3    0.29
2006-02-09    0.9   162.2    0.28
2006-02-10    0.0   160.2    0.23
2006-02-11    0.0   158.5    0.19
2006-02-12    0.0   156.8    0.19
2006-02-13    0.1   155.3    0.13
2006-02-14    5.5   159.3    0.30
2006-02-15    0.0   156.9    0.22
2006-02-16    0.0   155.1    0.16
2006-02-17    0.0   153.3    0.16
2006-02-18    0.0   151.7    0.13
2006-02-19    0.0   150.2    0.12
2006-02-20    0.0   148.7    0.11
2006-02-21    0.0   147.2    0.03
2006-02-22    0.5   146.3    0.02
2006-02-23    0.0   144.8    0.00
2006-02-24    0.0   143.4    0.00
2006-02-25    0.0   142.0   -0.05
2006-02-26    0.2   140.9   -0.05
2006-02-27    0.0   139.5   -0.05
2006-02-28    0.1   138.3   -0.09
2006-03-01    3.8   140.7    0.02
2006-03-02    1.0   139.9   -0.02
2006-03-03    0.0   138.1   -0.14
2006-03-04    3.0   139.6   -0.10
2006-03-05    0.0   137.7   -0.12
2006-03-06    0.0   136.1   -0.14
2006-03-07    0.0   134.6   -0.17
2006-03-08    0.0   133.2   -0.20
2006-03-09    0.0   131.8   -0.23
2006-03-10    0.0   130.4   -0.25
2006-03-11    0.0   129.1   -0.29
2006-03-12    0.0   127.8   -0.29
2006-03-13    0.0   126.6   -0.31
2006-03-14    0.0   125.3   -0.33
2006-03-15    0.0   124.1   -0.34
2006-03-16    4.5   127.4   -0.26
2006-03-17    0.0   125.5   -0.28
2006-03-18    0.0   123.9   -0.31
2006-03-19    0.0   122.5   -0.36
2006-03-20    0.0   121.2   -0.35
2006-03-21    0.0   119.9   -0.39
2006-03-22    0.0   118.7   -0.42
2006-03-23    0.0   117.5   -0.48
2006-03-24    0.0   116.2   -0.56
2006-03-25    0.0   115.1   -0.60
2006-03-26    0.0   113.9   -0.58
2006-03-27    0.0   112.7   -0.57
2006-03-28    0.2   111.8   -0.56
2006-03-29    1.5   112.2   -0.54
2006-03-30    0.0   110.8   -0.60
2006-03-31    0.0   109.6   -0.62
2006-04-01   16.5   124.9   -0.13
2006-04-02    0.5   121.7   -0.21
2006-04-03    0.0   119.2   -0.27
2006-04-04    1.5   118.7   -0.23
2006-04-05    0.0   116.7   -0.29
2006-04-06    0.0   115.0   -0.38
2006-04-07    0.0   113.4   -0.39
2006-04-08    0.0   112.0   -0.39
2006-04-09    0.1   110.6   -0.45
2006-04-10   11.5   120.8   -0.13
2006-04-11    0.0   117.7   -0.20
2006-04-12    0.0   115.5   -0.36
2006-04-13    0.0   113.7   -0.36
2006-04-14    0.0   112.1   -0.40
2006-04-15    0.0   110.5   -0.42
2006-04-16    0.0   109.1   -0.45
2006-04-17    0.0   107.7   -0.47
2006-04-18    0.0   106.3   -0.56
2006-04-19   16.0   121.0   -0.13
2006-04-20    0.0   117.3   -0.25
2006-04-21    0.0   114.8   -0.35
